"genbank_accession","species","oxygen","reported_oxygen","partition_oxygen"
"GCA_900102135","Microvirga guangxiensis",0.845603251190788,1,"train"
"GCA_000517005","Microvirga lupini",0.73318352882769,1,"train"
"GCA_016734765","Microvirga soli",0.875118446616698,1,"train"
"GCA_900187365","Rhodoblastus acidophilus",0.937392540502309,0,"train"
"GCA_009720655","Rhodoblastus acidophilus_A",0.902654757398609,0,"train"
"GCA_002937075","Rhodoblastus sphagnicola",0.933197474346225,1,"train"
"GCA_003994485","Arsenicitalea aurantiaca",0.915918535361561,1,"train"
"GCA_000429865","Cucumibacter marinus",0.95192897971688,1,"train"
"GCA_001650025","Devosia elaeis",0.980957982923262,1,"train"
"GCA_000969415","Devosia geojensis",0.940524107289076,1,"train"
"GCA_900128975","Devosia limi",0.975861903543681,1,"train"
"GCA_003056355","Devosia naphthalenivorans",0.973946060502537,1,"train"
"GCA_900112505","Devosia psychrophila",0.979988372240744,1,"train"
"GCA_014197055","Devosia subaequoris",0.979528453433543,1,"train"
"GCA_003056345","Devosia submarina",0.980076918654069,1,"train"
"GCA_004363175","Maritalea mobilis",0.984200249573759,1,"train"
"GCA_000423365","Maritalea myrionectae",0.978552123614827,1,"train"
"GCA_014643755","Pelagibacterium lentulum",0.949587163542276,1,"train"
"GCA_003992665","Pelagibacterium montanilacus",0.909926701131609,1,"train"
"GCA_003390885","Pelagibacterium sediminicola",0.938784905134283,1,"train"
"GCA_000503895","Hyphomicrobium_C nitrativorans",0.924139775106887,1,"train"
"GCA_000423225","Kaistia adipata",0.947066664246246,1,"train"
"GCA_000380505","Kaistia granuli",0.947852914856473,1,"train"
"GCA_900129325","Kaistia soli",0.967947777620802,1,"train"
"GCA_014196425","Hansschlegelia beijingensis",0.848205017806855,1,"train"
"GCA_004103825","Hansschlegelia zhihuaiae",0.897432551001767,1,"train"
"GCA_003008515","Phreatobacter cathodiphilus",0.741440676691625,1,"test"
"GCA_003046185","Phreatobacter oligotrophus",0.75408710249462,1,"test"
"GCA_014196515","Agrobacterium skierniewicense",0.900776429210373,1,"train"
"GCA_900455815","Agrobacterium tumefaciens",0.907579655010062,1,"train"
"GCA_001293565","Ahrensia marina",0.89617939588757,1,"train"
"GCA_014280875","Allorhizobium daejeonense",0.866971436338341,1,"train"
"GCA_006443685","Allorhizobium glycinendophyticum",0.903446734792737,1,"train"
"GCA_017873095","Allorhizobium halophytocola",0.898628373391568,1,"train"
"GCA_004912165","Allorhizobium ipomoeae",0.909801071558958,1,"train"
"GCA_003337715","Allorhizobium lividum",0.787061636084046,1,"train"
"GCA_014126615","Allorhizobium thiooxidans",0.754745402892511,1,"train"
"GCA_003205195","Allorhizobium wuzhouense",0.89900372848981,1,"train"
"GCA_014207495","Aminobacter carboxidus",0.933102235917116,1,"train"
"GCA_014138635","Aminobacter ciceronei",0.943860250724939,1,"train"
"GCA_014200015","Aminobacter niigataensis",0.938486379475689,1,"train"
"GCA_900113935","Aquamicrobium_A aerolatum",0.904215443931485,1,"train"
"GCA_013240295","Aquamicrobium_A sediminum",0.83276540232497,1,"train"
"GCA_001889605","Aquibium oceanicum",0.80648878847309,1,"train"
"GCA_000421645","Aurantimonas coralicida",0.821705706198806,1,"train"
"GCA_014196845","Aurantimonas endophytica",0.836420712531964,1,"train"
"GCA_003583935","Aureimonas flava",0.868402209655058,1,"train"
"GCA_001463945","Aureimonas ureilytica",0.919910402264362,0,"train"
"GCA_014642635","Aureimonas_A endophytica",0.914154963179529,1,"train"
"GCA_014643375","Aureimonas_A glaciei",0.906894673874424,1,"train"
"GCA_008802405","Aureimonas_A leprariae",0.929208866450637,1,"train"
"GCA_013388295","Bartonella alsatica",0.787425636473612,1,"train"
"GCA_902825115","Bartonella arupensis",0.938205210411916,1,"train"
"GCA_902825225","Bartonella berkhoffii",0.885894909820998,1,"train"
"GCA_000384965","Bartonella bovis",0.728216434096651,1,"train"
"GCA_014203215","Bartonella callosciuri",0.758118960799788,1,"train"
"GCA_000312525","Bartonella florencae",0.908939759268704,1,"train"
"GCA_000046705","Bartonella henselae",0.870328692953172,1,"train"
"GCA_000706625","Bartonella koehlerae",0.784076816697675,1,"train"
"GCA_902825145","Bartonella phoceensis",0.859624991418721,1,"train"
"GCA_902813205","Bartonella schoenbuchensis",0.769784605020862,1,"train"
"GCA_902825235","Bartonella vinsonii",0.929352617915063,1,"train"
"GCA_000022745","Brucella melitensis",0.848667827815783,1,"train"
"GCA_011317505","Chelativorans multitrophicus",0.737507720440769,1,"train"
"GCA_011317445","Chelativorans multitrophicus",0.748081471235188,1,"train"
"GCA_014652875","Corticibacterium populi",0.94604086940166,1,"train"
"GCA_003259955","Falsochrobactrum ovis",0.911321589665734,1,"train"
"GCA_001463845","Fulvimarina pelagi",0.79852508949417,1,"train"
"GCA_014197145","Gellertiella hungarica",0.878580903260651,1,"train"
"GCA_024105735","Hoeflea alexandrii",0.910793632666627,1,"train"
"GCA_002893625","Mangrovicella endophytica",0.872121715627946,1,"train"
"GCA_000960975","Martelella endophytica",0.898090419717829,1,"train"
"GCA_002043005","Martelella mediterranea",0.896691949119581,1,"train"
"GCA_016836705","Mesorhizobium caraganae",0.943225874332104,1,"train"
"GCA_000009625","Mesorhizobium japonicum",0.933169141736476,1,"train"
"GCA_002075885","Mesorhizobium manganicum",0.92906823544808,1,"train"
"GCA_900099905","Mesorhizobium muleiense",0.899680381079112,1,"train"
"GCA_900103325","Mesorhizobium qingshengii",0.93772918901918,1,"train"
"GCA_014207355","Mesorhizobium sangaii",0.959130774069397,1,"train"
"GCA_014843825","Mesorhizobium silamurunense",0.912428281738836,1,"train"
"GCA_002284575","Mesorhizobium temperatum",0.908454193516774,1,"train"
"GCA_008727715","Mesorhizobium terrae",0.959227213067014,1,"train"
"GCA_003012745","Mesorhizobium_D ephedrae",0.929048973384778,1,"train"
"GCA_900114255","Mesorhizobium_F albiziae",0.911967132036859,1,"train"
"GCA_014196765","Mycoplana azooxidifex",0.899565640541751,1,"train"
"GCA_002968635","Neorhizobium alkalisoli",0.906969108121514,1,"train"
"GCA_004358025","Neorhizobium deserti",0.92357442578802,1,"train"
"GCA_004053875","Neorhizobium lilium",0.928980358664214,1,"train"
"GCA_017873175","Neorhizobium petrolearium",0.831999050609661,1,"train"
"GCA_003425685","Neorhizobium terrae",0.877096150740966,1,"train"
"GCA_000732195","Neorhizobium vignae",0.88833466464501,1,"train"
"GCA_014201355","Neorhizobium wenxiniae",0.908107947310881,1,"train"
"GCA_000615975","Nitratireductor aquibiodomus",0.754753835057397,1,"train"
"GCA_019891395","Nitratireductor kimnyeongensis",0.861128767705718,1,"train"
"GCA_002238045","Notoacmeibacter marinus",0.838756280263204,1,"train"
"GCA_000017405","Ochrobactrum anthropi",0.921495569444663,1,"train"
"GCA_003335045","Paramesorhizobium salinisoli",0.9166805823942,1,"train"
"GCA_900109605","Pararhizobium oryzae",0.940066333320909,1,"train"
"GCA_003010935","Phyllobacterium endophyticum",0.942013198710408,1,"train"
"GCA_014192095","Phyllobacterium trifolii",0.9189871093708,1,"train"
"GCA_004000235","RCIO01 sp004000235",0.923982795219604,1,"train"
"GCA_003666685","RCIZ01 sp003666685",0.918205192081334,1,"train"
"GCA_001542405","Rhizobium altiplani",0.887006945637566,1,"train"
"GCA_002531935","Rhizobium chutanense",0.930206965158656,1,"train"
"GCA_900094545","Rhizobium miluonense",0.945555415527757,1,"train"
"GCA_900094585","Rhizobium multihospitium",0.952205777547009,1,"train"
"GCA_003985135","Rhizobium pisi",0.935238211468337,1,"train"
"GCA_003240585","Rhizobium tubonense",0.937051069383572,1,"train"
"GCA_004331955","Roseitalea porphyridii",0.904971159010057,1,"train"
"GCA_001953055","Salaquimonas pukyongi",0.898914085420972,1,"train"
"GCA_004341885","Shinella granuli",0.900454575363638,1,"train"
"GCA_009827055","Shinella kummerowiae",0.923001664591487,1,"train"
"GCA_024609765","Shinella pollutisoli",0.88597207656953,1,"train"
"GCA_022899355","Shinella yambaruensis",0.896705239426382,1,"train"
"GCA_009826855","Shinella zoogloeoides",0.912641064679209,1,"train"
"GCA_002078505","Sinorhizobium aridi",0.809661455241834,1,"train"
"GCA_001651865","Sinorhizobium glycinis",0.857573849778827,1,"train"
"GCA_006539625","Sinorhizobium meliloti",0.8447646331854,1,"train"
"GCA_002727065","Zhengella mangrovi",0.876758471102726,1,"train"
"GCA_003012935","Pannonibacter carbonis",0.87995344681344,1,"train"
"GCA_900114245","Pseudovibrio ascidiaceicola",0.931246864475373,1,"train"
"GCA_900110875","Pseudovibrio axinellae",0.878098075926288,0,"train"
"GCA_000422785","Pseudovibrio exalbescens",0.78161897139766,1,"train"
"GCA_001562055","Pseudovibrio stylochi",0.827231868877735,1,"train"
"GCA_001404515","Roseibium album",0.905025980687397,1,"train"
"GCA_002906165","Roseibium marinum",0.84722924003851,1,"train"
"GCA_014635285","Stappia taiwanensis",0.761156930080807,1,"train"
"GCA_000496075","Lutibaculum baratangense",0.678355062716956,1,"train"
"GCA_014203115","Afipia massiliensis",0.867157484765985,1,"train"
"GCA_018390555","Ancylobacter oerskovii",0.9269924780683,1,"train"
"GCA_010669125","Ancylobacter pratisalsi",0.861672262599681,1,"train"
"GCA_003993795","Aquabacter cavernae",0.919254988686029,1,"train"
"GCA_014635325","Azorhizobium oxalatiphilum",0.898848832691515,1,"train"
"GCA_001402875","Blastochloris viridis",0.808715486395587,0,"train"
"GCA_008932115","Bradyrhizobium betae",0.869272923348627,1,"train"
"GCA_019402665","Bradyrhizobium canariense",0.859591236899288,1,"train"
"GCA_008123515","Bradyrhizobium cytisi",0.872583924864217,1,"train"
"GCA_007830205","Bradyrhizobium daqingense",0.823435133814909,1,"train"
"GCA_004570865","Bradyrhizobium frederickii",0.808745951537948,1,"train"
"GCA_007830635","Bradyrhizobium huanghuaihaiense",0.84346452840454,1,"train"
"GCA_006539645","Bradyrhizobium japonicum",0.879061026732939,1,"train"
"GCA_001982635","Bradyrhizobium mercantei",0.875671521106855,1,"train"
"GCA_004571025","Bradyrhizobium niftali",0.824285031141565,1,"train"
"GCA_000344805","Bradyrhizobium oligotrophicum",0.911291865944295,1,"train"
"GCA_010811875","Bradyrhizobium uaiense",0.892294231725125,1,"train"
"GCA_004114425","Bradyrhizobium vignae",0.769665601324688,1,"train"
"GCA_016653355","Rhodoplanes elegans",0.627166104063678,0,"train"
"GCA_003258855","Rhodoplanes serenus",0.508034492637102,1,"train"
"GCA_013415845","Rhodopseudomonas palustris_F",0.860187444690555,0,"train"
"GCA_003387125","Rhodopseudomonas pentothenatexigens",0.848367045997279,0,"train"
"GCA_900218015","Rhodopseudomonas pentothenatexigens",0.873592724877299,0,"train"
"GCA_900110435","Rhodopseudomonas pseudopalustris",0.862465864013426,0,"train"
"GCA_014203125","Rhodopseudomonas rhenobacensis",0.877910272363885,0,"train"
"GCA_013359755","Tardiphaga robiniae",0.901102159449542,1,"train"
"GCA_900106695","Albimonas donghaensis",0.905250170936164,1,"test"
"GCA_001307765","Aliiroseovarius crassostreae",0.882365254550007,1,"test"
"GCA_014643735","Amylibacter cionae",0.895459530310336,1,"test"
"GCA_002860325","Amylibacter lutimaris",0.848356339707235,1,"test"
"GCA_003254175","Celeribacter halophilus",0.712982497807745,1,"test"
"GCA_900113955","Celeribacter neptunius",0.82696620179184,1,"test"
"GCA_003050785","Celeribacter persicus",0.732774998172257,1,"test"
"GCA_003034985","Cereibacter changlensis",0.80521332183597,1,"test"
"GCA_003046325","Cereibacter_A johrii",0.700231466266037,0,"test"
"GCA_900188265","Cereibacter_A sphaeroides",0.678326328660397,1,"test"
"GCA_900129685","Cognatishimia maritima",0.877374928778202,1,"test"
"GCA_001294535","Cypionkella psychrotolerans",0.924548329516965,1,"test"
"GCA_000018145","Dinoroseobacter shibae",0.754959946593508,1,"test"
"GCA_900106635","Epibacterium mobile",0.847459030327437,1,"test"
"GCA_004959935","Falsirhodobacter xinxiangensis",0.906219116846436,1,"test"
"GCA_007859075","Gemmobacter aquaticus",0.84585208555589,1,"test"
"GCA_003570715","Gemmobacter lutimaris",0.899931063058011,1,"test"
"GCA_014243445","Gemmobacter_B straminiformis",0.939473545184771,1,"test"
"GCA_900108275","Jhaorihella thermophila",0.612771275559909,1,"test"
"GCA_000473145","Leisingera daeponensis",0.888190766739331,1,"test"
"GCA_900107015","Litoreibacter albidus",0.899736098421978,1,"test"
"GCA_004365635","Litoreibacter halocynthiae",0.878184714656971,1,"test"
"GCA_003205515","Litorivita pollutaquae",0.825754229252968,1,"test"
"GCA_900110065","Loktanella fryxellensis",0.927208343662177,1,"test"
"GCA_003056725","Mangrovicoccus ximenensis",0.5246999827935,1,"test"
"GCA_002115725","Marivita cryptomonadis",0.862231699338053,1,"test"
"GCA_900129875","Marivita hallyeonensis",0.873538937576835,1,"test"
"GCA_023541015","Marivivens donghaensis",0.76695271420793,1,"test"
"GCA_003172915","Meridianimarinicoccus roseus",0.862665967621927,1,"test"
"GCA_001879695","Nioella sediminis",0.799453853477408,1,"test"
"GCA_900111545","Oceanicella actignis",0.721387107560083,1,"test"
"GCA_900172355","Oceanicola antarcticus_A",0.882931363868174,1,"test"
"GCA_002751875","Oceaniglobus indicus",0.86631992923472,1,"test"
"GCA_900109555","Pacificibacter marinus",0.907077580325329,1,"test"
"GCA_004022225","Paenirhodobacter populi",0.764764526628507,1,"test"
"GCA_014642735","Paracoccus acridae",0.911611633575383,1,"test"
"GCA_003594815","Paracoccus aestuarii",0.882960283074518,1,"test"
"GCA_900102885","Paracoccus chinensis",0.835379918623116,1,"test"
"GCA_004063735","Paracoccus denitrificans",0.860813896739867,1,"test"
"GCA_017356265","Paracoccus fontiphilus",0.917023867226297,1,"test"
"GCA_900631945","Paracoccus haematequi_A",0.936130775757633,1,"test"
"GCA_005048265","Paracoccus hibiscisoli",0.908287699802235,1,"test"
"GCA_900101865","Paracoccus isoporae",0.902356153215813,1,"test"
"GCA_003259195","Paracoccus sediminilitoris",0.932793960284927,1,"test"
"GCA_000763805","Paracoccus sphaerophysae",0.914125044499131,1,"test"
"GCA_004310345","Paracoccus subflavus",0.891180658189159,1,"test"
"GCA_002847305","Paracoccus tegillarcae",0.938973027618965,1,"test"
"GCA_003612915","Paracoccus yeei",0.87675263102845,1,"test"
"GCA_003076755","Pararhodobacter oceanensis",0.892265741439781,1,"test"
"GCA_003990445","Pararhodobacter zhoushanensis",0.895462988349792,1,"test"
"GCA_005771405","Parasedimentitalea marina_A",0.910161912887306,1,"test"
"GCA_000473105","Phaeobacter inhibens",0.891155378038208,1,"test"
"GCA_900609055","Pseudogemmobacter humi",0.84927534891759,1,"test"
"GCA_000688295","Pseudooceanicola nanhaiensis",0.659865906907219,1,"test"
"GCA_000473205","Pseudophaeobacter arcticus",0.888768296204828,1,"test"
"GCA_002087335","Pseudophaeobacter leonis",0.83164601122028,1,"test"
"GCA_001202025","Pseudorhodobacter aquimaris",0.799079386818633,1,"test"
"GCA_003443995","Pseudotabrizicola alkalilacus",0.867117548252528,1,"test"
"GCA_004745575","Pseudotabrizicola sediminis",0.866839635220526,1,"test"
"GCA_007923445","Puniceibacterium confluentis",0.862400724065275,1,"test"
"GCA_900102155","Rhodobacter capsulatus",0.803293012572457,0,"test"
"GCA_003254295","Rhodobacter capsulatus",0.760100297230947,1,"test"
"GCA_003350345","Rhodobaculum breve",0.869693837502068,1,"test"
"GCA_004345735","Rhodovulum adriaticum",0.772142605141095,0,"test"
"GCA_003053725","Rhodovulum kholense",0.694958162658267,1,"test"
"GCA_004343075","Rhodovulum marinum",0.754036343844049,0,"test"
"GCA_003944755","Rhodovulum robiginosum",0.836798731977889,0,"test"
"GCA_009649175","Rhodovulum strictum",0.781309925688482,0,"test"
"GCA_001548075","Rhodovulum sulfidophilum",0.619509659894635,0,"test"
"GCA_000590925","Roseibacterium elongatum",0.811704169994235,1,"test"
"GCA_004365885","Roseinatronobacter bogoriensis",0.860255405908093,0,"test"
"GCA_900499075","Roseinatronobacter ekhonensis",0.905313607840429,1,"test"
"GCA_004761875","Roseovarius aestuariivivens",0.804120142529752,1,"test"
"GCA_003260265","Roseovarius amoyensis",0.61549501589459,1,"test"
"GCA_001441615","Roseovarius atlanticus",0.747831576810881,1,"test"
"GCA_003316635","Roseovarius dicentrarchi",0.847827493637231,1,"test"
"GCA_900142765","Roseovarius litoreus",0.779751391294237,1,"test"
"GCA_900156535","Roseovarius nanhaiticus",0.820925034389677,1,"test"
"GCA_002925845","Roseovarius nitratireducens",0.706636796868256,1,"test"
"GCA_002834145","Roseovarius salinarum",0.816436889863954,1,"test"
"GCA_003664205","Ruegeria conchae",0.867857106638802,1,"test"
"GCA_900182615","Ruegeria faecimaris",0.849032044896149,1,"test"
"GCA_900129345","Ruegeria intermedia",0.781674864834466,1,"test"
"GCA_001507595","Ruegeria marisrubri",0.704767512219764,1,"test"
"GCA_001507545","Ruegeria profundi",0.872824820530939,1,"test"
"GCA_014196795","Sagittula marina",0.802574005582556,1,"test"
"GCA_000442255","Salipiger mucosus",0.736477996288072,1,"test"
"GCA_000423645","Sediminimonas qiaohouensis",0.759636705268468,1,"test"
"GCA_014656415","Seohaeicola zhoushanensis",0.766212969659431,1,"test"
"GCA_900114635","Shimia aestuarii",0.848658076375858,1,"test"
"GCA_900112745","Shimia marina",0.936381711802797,1,"test"
"GCA_001458215","Shimia thalassica",0.966941066995452,1,"test"
"GCA_900112755","Sulfitobacter brevis",0.861893542708808,1,"test"
"GCA_000712275","Sulfitobacter donghicola",0.920676694636569,1,"test"
"GCA_000622425","Sulfitobacter guttiformis",0.807881020948965,1,"test"
"GCA_022788655","Sulfitobacter indolifex",0.854609232007455,1,"test"
